id;time;subscriber;aprefix;destination;invoicegroup;prefix;pbx;direction;volumetimesecs;price;free;forward;servingnetwork;reason;billed;zone
938496561;15-03-2019 15:34;4569669632;Danmark Fastnet;467023972XX;Udland Mobil;Sweden-Mobile;rackpeoplehq-;ip-pstn;4260;32,15;no;0;;0;yes;Norden Mobil
938496870;15-03-2019 15:36;46840836388;Sweden;467676099XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
938497018;15-03-2019 15:37;4569669638;Danmark Fastnet;45444532XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
938497236;15-03-2019 15:38;4569669638;Danmark Fastnet;45491849XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;180;0,2;no;0;;0;yes;Norden (DK)
938497303;15-03-2019 15:39;46850926912;Sweden;46480628XX;Udland;Sweden;rackpeoplehq-;ip-pstn;0;0,2;no;0;;0;yes;Norden
938497338;15-03-2019 15:39;46850926912;Sweden;467024792XX;Udland Mobil;Sweden-Mobile;rackpeoplehq-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
938497778;15-03-2019 15:42;46840838262;Sweden;468578646XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
938500609;15-03-2019 16:02;46840838262;Sweden;467307878XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
938501180;15-03-2019 16:06;46840838262;Sweden;467380264XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
938501228;15-03-2019 16:06;46840836384;Sweden;467368425XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;360;2,9;no;0;;0;yes;Norden Mobil
938501838;15-03-2019 16:11;46840836389;Sweden;4677192192XX;Udland;Sweden;firebrand-;ip-pstn;180;0,41;no;0;;0;yes;Norden
938506019;15-03-2019 16:45;4569669632;Danmark Fastnet;467023972XX;Udland Mobil;Sweden-Mobile;rackpeoplehq-;ip-pstn;960;7,4;no;0;;0;yes;Norden Mobil
938508728;15-03-2019 17:15;4578772922;Danmark Fastnet;2993867XX;Udland;Greenland;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Øvrige Verden 3
938513081;15-03-2019 18:19;46840836387;Sweden;467388021XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;540;4,25;no;0;;0;yes;Norden Mobil
938516540;15-03-2019 20:01;46840836386;Sweden;467035797XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
938516551;15-03-2019 20:01;46840836386;Sweden;467035797XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
938953625;17-03-2019 10:08;46840836385;Sweden;467367712XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
938970783;17-03-2019 17:00;46840836385;Sweden;467367712XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
938971723;17-03-2019 17:27;46840836385;Sweden;467367712XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939127284;18-03-2019 08:22;4533456546;Danmark Fastnet;45203078XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;240;1,65;no;0;;0;yes;Norden Mobil (DK)
939128025;18-03-2019 08:26;4533456546;Danmark Fastnet;45203078XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;480;3,25;no;0;;0;yes;Norden Mobil (DK)
939130949;18-03-2019 08:38;4533456546;Danmark Fastnet;45203078XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939131481;18-03-2019 08:41;4533456546;Danmark Fastnet;45459925XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
939138706;18-03-2019 09:10;4533456549;Danmark Fastnet;45204492XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
939139492;18-03-2019 09:13;46840836386;Sweden;46402230XX;Udland;Sweden;firebrand-;ip-pstn;360;0,62;no;0;;0;yes;Norden
939142078;18-03-2019 09:23;4578774477;Danmark Fastnet;45309104XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
939142515;18-03-2019 09:25;4533456543;Danmark Fastnet;45214981XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939147426;18-03-2019 09:41;4533456546;Danmark Fastnet;45459925XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;180;0,2;no;0;;0;yes;Norden (DK)
939149323;18-03-2019 09:48;4569804979;Danmark Fastnet;45396910XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
939149440;18-03-2019 09:48;4578772913;Danmark Fastnet;45226275XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;780;5,25;no;0;;0;yes;Norden Mobil (DK)
939149978;18-03-2019 09:50;4578772916;Danmark Fastnet;45619828XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939150663;18-03-2019 09:52;4578772914;Danmark Fastnet;45214844XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
939150687;18-03-2019 09:52;4578772916;Danmark Fastnet;45468446827XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden (DK)
939150861;18-03-2019 09:53;4578772916;Danmark Fastnet;468446827XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
939151164;18-03-2019 09:54;4569669638;Danmark Fastnet;45249443XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
939151272;18-03-2019 09:54;4578772916;Danmark Fastnet;468446827XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
939151484;18-03-2019 09:55;4570200645;Danmark 70 nummer;461047503XX;Udland;Sweden;rackpeoplehq-;ip-pstn;0;0,2;no;0;;0;yes;Norden
939151889;18-03-2019 09:56;4578772922;Danmark Fastnet;45261414XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939151943;18-03-2019 09:56;46840308799;Sweden;46874066XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
939152587;18-03-2019 09:58;46840308799;Sweden;467074185XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939152956;18-03-2019 09:59;4578772915;Danmark Fastnet;469213491XX;Udland;Sweden;firebrand-;ip-pstn;300;0,55;no;0;;0;yes;Norden
939153485;18-03-2019 10:01;46840308799;Sweden;467384004XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939154155;18-03-2019 10:03;4578772913;Danmark Fastnet;45429272XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;720;4,85;no;0;;0;yes;Norden Mobil (DK)
939154198;18-03-2019 10:03;46840308799;Sweden;467933455XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939154609;18-03-2019 10:05;46840308799;Sweden;467053977XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939154739;18-03-2019 10:05;4578772916;Danmark Fastnet;468446827XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
939155203;18-03-2019 10:06;4578772916;Danmark Fastnet;468446827XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
939155271;18-03-2019 10:07;4578772922;Danmark Fastnet;45446844XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
939155282;18-03-2019 10:07;46840308799;Sweden;467078004XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939155356;18-03-2019 10:07;4578772915;Danmark Fastnet;45702075XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;240;0,25;no;0;;0;yes;Norden (DK)
939155611;18-03-2019 10:08;46840838262;Sweden;46631408XX;Udland;Sweden;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden
939155779;18-03-2019 10:08;4578772919;Danmark Fastnet;45336947XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
939155869;18-03-2019 10:09;4578772918;Danmark Fastnet;45239292XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
939155886;18-03-2019 10:09;4578772922;Danmark Fastnet;45446844XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;180;0,2;no;0;;0;yes;Norden (DK)
939155909;18-03-2019 10:09;46840836382;Sweden;461051106XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
939156015;18-03-2019 10:09;4578772916;Danmark Fastnet;468446827XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
939156341;18-03-2019 10:10;46840308799;Sweden;467052956XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939156407;18-03-2019 10:10;4569669638;Danmark Fastnet;45249443XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;300;2,05;no;0;;0;yes;Norden Mobil (DK)
939156558;18-03-2019 10:11;4578772919;Danmark Fastnet;45331243XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
939156924;18-03-2019 10:12;4578772915;Danmark Fastnet;46315593XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
939157056;18-03-2019 10:12;46840836382;Sweden;468527210XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
939157248;18-03-2019 10:13;46840836389;Sweden;467221763XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939157693;18-03-2019 10:14;46840836382;Sweden;467611924XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939158159;18-03-2019 10:16;46840836389;Sweden;461057462XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
939158179;18-03-2019 10:16;4570200645;Danmark 70 nummer;45221450XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;300;2,05;no;0;;0;yes;Norden Mobil (DK)
939158579;18-03-2019 10:17;46840836389;Sweden;467091203XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
939159179;18-03-2019 10:19;46840836382;Sweden;46315591XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
939159705;18-03-2019 10:20;46840836382;Sweden;467634683XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939159741;18-03-2019 10:21;4578772918;Danmark Fastnet;45417302XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939159997;18-03-2019 10:22;46840836382;Sweden;469078650XX;Udland;Sweden;firebrand-;ip-pstn;180;0,41;no;0;;0;yes;Norden
939160778;18-03-2019 10:24;4570200645;Danmark 70 nummer;45537471XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
939160940;18-03-2019 10:24;46840308799;Sweden;467712232XX;Udland;Sweden;firebrand-;ip-pstn;180;0,41;no;0;;0;yes;Norden
939161287;18-03-2019 10:26;4578772918;Danmark Fastnet;45212881XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939161446;18-03-2019 10:26;4578772919;Danmark Fastnet;45963061XX;Danmark;Denmark Fastnet;firebrand-;ip-pstn;300;0,3;no;0;;0;yes;Norden (DK)
939161504;18-03-2019 10:26;4578772916;Danmark Fastnet;45311530XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
939161785;18-03-2019 10:27;46840836382;Sweden;467053242XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939162044;18-03-2019 10:28;46840836382;Sweden;46847711XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
939162158;18-03-2019 10:28;46840836382;Sweden;467306875XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939163109;18-03-2019 10:31;4578772918;Danmark Fastnet;45301121XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939163165;18-03-2019 10:31;46840308799;Sweden;467328022XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939163406;18-03-2019 10:32;4569804979;Danmark Fastnet;45208648XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;240;1,65;no;0;;0;yes;Norden Mobil (DK)
939163482;18-03-2019 10:32;4578772919;Danmark Fastnet;45963060XX;Danmark;Denmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
939163715;18-03-2019 10:33;46840308799;Sweden;467084186XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;360;2,9;no;0;;0;yes;Norden Mobil
939163959;18-03-2019 10:34;4578772922;Danmark Fastnet;45701112XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
939164160;18-03-2019 10:34;4578772918;Danmark Fastnet;45334565XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
939164732;18-03-2019 10:36;46840836388;Sweden;467626367XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939164823;18-03-2019 10:37;4578772913;Danmark Fastnet;45702525XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
939164949;18-03-2019 10:37;46840836389;Sweden;464153780XX;Udland;Sweden;firebrand-;ip-pstn;240;0,48;no;0;;0;yes;Norden
939165433;18-03-2019 10:38;46840836388;Sweden;467382648XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939165443;18-03-2019 10:38;4578772918;Danmark Fastnet;45201366XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939165456;18-03-2019 10:38;4578772919;Danmark Fastnet;45725659XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;660;0,6;no;0;;0;yes;Norden (DK)
939166417;18-03-2019 10:42;46840836388;Sweden;467099007XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939166482;18-03-2019 10:42;46840836388;Sweden;467099007XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939166613;18-03-2019 10:42;4578772915;Danmark Fastnet;463171991XX;Udland;Sweden;firebrand-;ip-pstn;240;0,48;no;0;;0;yes;Norden
939166717;18-03-2019 10:42;46840836388;Sweden;467600023XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939166949;18-03-2019 10:43;4578772922;Danmark Fastnet;45367200XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
939167034;18-03-2019 10:43;4578772918;Danmark Fastnet;45308930XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939167217;18-03-2019 10:44;46840308799;Sweden;464627218XX;Udland;Sweden;firebrand-;ip-pstn;180;0,41;no;0;;0;yes;Norden
939167404;18-03-2019 10:45;46840836389;Sweden;467221763XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;540;4,25;no;0;;0;yes;Norden Mobil
939167431;18-03-2019 10:45;46840838262;Sweden;467343313XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939167450;18-03-2019 10:45;46840836388;Sweden;467674268XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939168269;18-03-2019 10:47;46840308799;Sweden;467059581XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939168307;18-03-2019 10:48;4533456546;Danmark Fastnet;45402600XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939168397;18-03-2019 10:48;46840838262;Sweden;468536820XX;Udland;Sweden;firebrand-;ip-pstn;180;0,41;no;0;;0;yes;Norden
939168562;18-03-2019 10:48;46840836382;Sweden;468578646XX;Udland;Sweden;firebrand-;ip-pstn;120;0,34;no;0;;0;yes;Norden
939168713;18-03-2019 10:49;46840836388;Sweden;44502222534XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
939169250;18-03-2019 10:51;46840836388;Sweden;44502222534XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
939169255;18-03-2019 10:51;46840308799;Sweden;467086780XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939169347;18-03-2019 10:51;46840836388;Sweden;467203341XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939169692;18-03-2019 10:52;46840836382;Sweden;467256021XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939170174;18-03-2019 10:54;4569669638;Danmark Fastnet;45249443XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;180;1,25;no;0;;0;yes;Norden Mobil (DK)
939170830;18-03-2019 10:56;4578772918;Danmark Fastnet;45612403XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939171072;18-03-2019 10:56;46840836382;Sweden;461044752XX;Udland;Sweden;firebrand-;ip-pstn;240;0,48;no;0;;0;yes;Norden
939171175;18-03-2019 10:57;4570200645;Danmark 70 nummer;45421142XX;Danmark Mobil;Danmark Mobil;rackpeoplehq-;ip-pstn;1500;10,05;no;0;;0;yes;Norden Mobil (DK)
939171178;18-03-2019 10:57;4569669638;Danmark Fastnet;45444532XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;0;0,05;no;0;;0;yes;Norden (DK)
939171191;18-03-2019 10:57;46840836388;Sweden;467612998XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939171374;18-03-2019 10:57;4578772913;Danmark Fastnet;45239140XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;420;2,85;no;0;;0;yes;Norden Mobil (DK)
939171410;18-03-2019 10:57;4569669638;Danmark Fastnet;45444532XX;Danmark;Danmark Fastnet;rackpeoplehq-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
939171497;18-03-2019 10:58;4578772918;Danmark Fastnet;45409396XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
939171499;18-03-2019 10:58;46840308799;Sweden;47902118XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
939171628;18-03-2019 10:58;4569669638;Danmark Fastnet;45702629XX;Danmark 70 nummer;Danmark 70 nummer;rackpeoplehq-;ip-pstn;240;0,25;no;0;;0;yes;Norden (DK)
939171844;18-03-2019 10:59;46840836388;Sweden;467662333XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
939172539;18-03-2019 11:01;46840836382;Sweden;467353375XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939172767;18-03-2019 11:02;46840308799;Sweden;467667727XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
939173161;18-03-2019 11:03;46840836388;Sweden;467661091XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939173353;18-03-2019 11:04;4578772916;Danmark Fastnet;45407456XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939173563;18-03-2019 11:05;4578772918;Danmark Fastnet;45216811XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939174434;18-03-2019 11:07;46840836388;Sweden;467382648XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939174860;18-03-2019 11:09;46840836388;Sweden;4420270897XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
939174994;18-03-2019 11:09;46840308799;Sweden;467694116XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939174996;18-03-2019 11:09;46840836388;Sweden;467353564XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939175635;18-03-2019 11:11;46840308799;Sweden;467665051XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939175793;18-03-2019 11:12;46840836388;Sweden;443334377XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
939175866;18-03-2019 11:12;46840836382;Sweden;467029010XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;480;3,8;no;0;;0;yes;Norden Mobil
939175901;18-03-2019 11:12;4578772918;Danmark Fastnet;45298766XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939176439;18-03-2019 11:14;46840836389;Sweden;461021915XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939176451;18-03-2019 11:14;46840308799;Sweden;467333229XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;180;1,55;no;0;;0;yes;Norden Mobil
939176525;18-03-2019 11:14;46840836388;Sweden;4474566394XX;Udland;United Kingdom;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 1
939176739;18-03-2019 11:15;46840836388;Sweden;4474566394XX;Udland;United Kingdom;firebrand-;ip-pstn;60;0,32;no;0;;0;yes;Europa 1
939176880;18-03-2019 11:16;46840836389;Sweden;461021915XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939177363;18-03-2019 11:17;46840836389;Sweden;461021915XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;240;2;no;0;;0;yes;Norden Mobil
939177929;18-03-2019 11:19;46840838262;Sweden;467231155XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;360;2,9;no;0;;0;yes;Norden Mobil
939178132;18-03-2019 11:20;4578772913;Danmark Fastnet;45408385XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;0;0,05;no;0;;0;yes;Norden Mobil (DK)
939178197;18-03-2019 11:20;4578772918;Danmark Fastnet;45204947XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;120;0,85;no;0;;0;yes;Norden Mobil (DK)
939178636;18-03-2019 11:21;4578772913;Danmark Fastnet;45702023XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
939178714;18-03-2019 11:21;4578772913;Danmark Fastnet;45702629XX;Danmark 70 nummer;Danmark 70 nummer;firebrand-;ip-pstn;60;0,1;no;0;;0;yes;Norden (DK)
939178722;18-03-2019 11:21;46840836389;Sweden;461021915XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939179843;18-03-2019 11:25;4578772916;Danmark Fastnet;35485802XX;Udland Mobil;Iceland-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Europa 2 Mobil
939180841;18-03-2019 11:28;46840308799;Sweden;47982690XX;Udland Mobil;Norway-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939181201;18-03-2019 11:30;46840836388;Sweden;467629575XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;60;0,65;no;0;;0;yes;Norden Mobil
939181362;18-03-2019 11:30;4578772918;Danmark Fastnet;45215981XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939182815;18-03-2019 11:35;46840836388;Sweden;461407700XX;Udland;Sweden;firebrand-;ip-pstn;60;0,27;no;0;;0;yes;Norden
939182901;18-03-2019 11:35;4578772919;Danmark Fastnet;45514891XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939183319;18-03-2019 11:37;4578772911;Danmark Fastnet;45254733XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939183607;18-03-2019 11:38;4578772916;Danmark Fastnet;45314097XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939183671;18-03-2019 11:38;46840308799;Sweden;467238698XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;120;1,1;no;0;;0;yes;Norden Mobil
939184311;18-03-2019 11:40;4578772919;Danmark Fastnet;45403390XX;Danmark Mobil;Danmark Mobil;firebrand-;ip-pstn;60;0,45;no;0;;0;yes;Norden Mobil (DK)
939184573;18-03-2019 11:41;46840836389;Sweden;461021915XX;Udland Mobil;Sweden-Mobile;firebrand-;ip-pstn;0;0,2;no;0;;0;yes;Norden Mobil
939184727;18-03-2019 11:41;4578772916;Danmark Fastnet;456991810XX;Danmark;Danmark Fastnet;firebrand-;ip-pstn;120;0,15;no;0;;0;yes;Norden (DK)
